subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P14,29,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.225,Coupling A,0.2217808
P14,29,Female,Rigth handed,1,VAS,0.225,Coupling A,0.2697874
P14,29,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.9,Coupling A,0.1461673
P14,29,Female,Rigth handed,1,VAS,0.9,Coupling A,0.1351407
P14,29,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.675,Coupling A,0.1495482
P14,29,Female,Rigth handed,1,VAS,0.675,Coupling A,0.2234385
P14,29,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0,Coupling A,0.1467432
P14,29,Female,Rigth handed,1,VAS,0,Coupling A,0.3789049
P14,29,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.225,Coupling A,0.2175931
P14,29,Female,Rigth handed,1,VAS,0.225,Coupling A,0.5140905
P14,29,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0,Coupling A,0.271527
P14,29,Female,Rigth handed,1,VAS,0,Coupling A,0.5989996
P14,29,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.225,Coupling A,0.2792588
P14,29,Female,Rigth handed,1,VAS,0.225,Coupling A,0.7031034
P14,29,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0,Coupling A,0.2390534
P14,29,Female,Rigth handed,1,VAS,0,Coupling A,0.2178936
P14,29,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.675,Coupling A,0.246328
P14,29,Female,Rigth handed,1,VAS,0.675,Coupling A,0.281594
P14,29,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P14,29,Female,Rigth handed,0,VAS,0.45,Coupling A,0.2982189
