subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.7549378
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.7322489
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.6610823
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.6963551
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.6709271
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.7297732
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.6876664
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.3985314
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.6951002
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.7511657
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.706172
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.6924875
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.7029468
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.6971138
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.6961104
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.7412715
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.695688
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.7076731
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.7072918
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.7102981
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.6875881
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.522495
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.6481543
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.5154625
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.6720463
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.5498877
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.6079167
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.5562814
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.5763905
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.5442629
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.6031536
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.6241446
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.5926955
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.5979582
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.6443892
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.6532269
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.45,Coupling A,0.7965385
P19_2,34,Male,Rigth handed,1,VAS,0.45,Coupling A,0.7510875
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.6517992
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.6547424
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.6831795
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.6496374
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.6882827
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.6884095
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.6419452
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.6408885
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.3051671
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.3599345
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.7640294
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.741037
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.6924783
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.6760128
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.7425551
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.6752913
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.7346912
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.7120979
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.3354685
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.3301771
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.5555367
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.51221
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.675,Coupling A,0.6601015
P19_2,34,Male,Rigth handed,1,VAS,0.675,Coupling A,0.6839434
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.6488708
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.5607254
P19_2,34,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0,Coupling A,0.7414528
P19_2,34,Male,Rigth handed,1,VAS,0,Coupling A,0.7139708
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.9,Coupling A,0.6634715
P19_2,34,Male,Rigth handed,1,VAS,0.9,Coupling A,0.6771807
P19_2,34,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19_2,34,Male,Rigth handed,0,VAS,0.225,Coupling A,0.6861756
P19_2,34,Male,Rigth handed,1,VAS,0.225,Coupling A,0.6813847
