subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P19,34,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P19,34,Female,Rigth handed,0,VAS,0.675,Coupling A,0.6538264
P19,34,Female,Rigth handed,1,VAS,0.675,Coupling A,0.622914
P19,34,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0,Coupling A,0.4829651
P19,34,Female,Rigth handed,1,VAS,0,Coupling A,0.5060894
P19,34,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0,Coupling A,0.5030581
P19,34,Female,Rigth handed,1,VAS,0,Coupling A,0.511761
P19,34,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P19,34,Female,Rigth handed,0,VAS,0.9,Coupling A,0.5017619
P19,34,Female,Rigth handed,1,VAS,0.9,Coupling A,0.1584172
P19,34,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0,Coupling A,0.5098661
P19,34,Female,Rigth handed,1,VAS,0,Coupling A,0.51711
P19,34,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P19,34,Female,Rigth handed,0,VAS,0.225,Coupling A,0.5212518
P19,34,Female,Rigth handed,1,VAS,0.225,Coupling A,0.2511719
P19,34,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.45,Coupling A,0.4829605
P19,34,Female,Rigth handed,1,VAS,0.45,Coupling A,0.4831087
P19,34,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.225,Coupling A,0.4928005
P19,34,Female,Rigth handed,1,VAS,0.225,Coupling A,0.5108529
P19,34,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P19,34,Female,Rigth handed,0,VAS,0.9,Coupling A,0.4789903
P19,34,Female,Rigth handed,1,VAS,0.9,Coupling A,0.102007
P19,34,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0,Coupling A,0.4936803
P19,34,Female,Rigth handed,1,VAS,0,Coupling A,0.4973988
P19,34,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P19,34,Female,Rigth handed,0,VAS,0.9,Coupling A,0.5117692
P19,34,Female,Rigth handed,1,VAS,0.9,Coupling A,0.4950517
P19,34,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.675,Coupling A,0.4874184
P19,34,Female,Rigth handed,1,VAS,0.675,Coupling A,0.48491
P19,34,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P19,34,Female,Rigth handed,0,VAS,0.675,Coupling A,0.4844351
P19,34,Female,Rigth handed,1,VAS,0.675,Coupling A,0.4672562
P19,34,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.675,Coupling A,0.5462117
P19,34,Female,Rigth handed,1,VAS,0.675,Coupling A,0.4866966
P19,34,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.45,Coupling A,0.5276492
P19,34,Female,Rigth handed,1,VAS,0.45,Coupling A,0.4934232
P19,34,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.675,Coupling A,0.472086
P19,34,Female,Rigth handed,1,VAS,0.675,Coupling A,0.4906453
P19,34,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.675,Coupling A,0.5093984
P19,34,Female,Rigth handed,1,VAS,0.675,Coupling A,0.5000291
P19,34,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.45,Coupling A,0.4830207
P19,34,Female,Rigth handed,1,VAS,0.45,Coupling A,0.492272
P19,34,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0,Coupling A,0.5001737
P19,34,Female,Rigth handed,1,VAS,0,Coupling A,0.5124626
P19,34,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.9,Coupling A,0.4484039
P19,34,Female,Rigth handed,1,VAS,0.9,Coupling A,0.4962458
P19,34,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.225,Coupling A,0.5161895
P19,34,Female,Rigth handed,1,VAS,0.225,Coupling A,0.5116383
P19,34,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.9,Coupling A,0.4832827
P19,34,Female,Rigth handed,1,VAS,0.9,Coupling A,0.5112409
P19,34,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.225,Coupling A,0.4995343
P19,34,Female,Rigth handed,1,VAS,0.225,Coupling A,0.4983659
P19,34,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0,Coupling A,0.4961337
P19,34,Female,Rigth handed,1,VAS,0,Coupling A,0.4855056
P19,34,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.45,Coupling A,0.4857514
P19,34,Female,Rigth handed,1,VAS,0.45,Coupling A,0.5014604
P19,34,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.225,Coupling A,0.4947206
P19,34,Female,Rigth handed,1,VAS,0.225,Coupling A,0.493879
P19,34,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.45,Coupling A,0.4933585
P19,34,Female,Rigth handed,1,VAS,0.45,Coupling A,0.5266973
P19,34,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P19,34,Female,Rigth handed,0,VAS,0.45,Coupling A,0.5179052
